snapshot,bids_price,asks_price,timestamps,simple_mid_price,mid_price,spread,imbalance
1116,76863.53,76863.54,19:38:15,76863.535,76863.53675745953,0.00999999999476131,0.29371275881800657
1117,76863.53,76863.54,19:38:20,76863.535,76863.53608090497,0.00999999999476131,0.3284685101112278
1118,76863.53,76863.54,19:38:25,76863.535,76863.53871021628,0.00999999999476131,0.5463569206964757
1119,76863.53,76863.54,19:38:30,76863.535,76863.53746908117,0.00999999999476131,0.4244224470331856
1120,76863.53,76863.54,19:38:35,76863.535,76863.53408740814,0.00999999999476131,0.0950097717805466
1121,76863.53,76863.54,19:38:40,76863.535,76863.53320182375,0.00999999999476131,-0.09928191975542815
1122,76849.07,76849.08,19:38:45,76849.07500000001,76849.07010699747,0.00999999999476131,-0.6923740740586525
1123,76849.07,76849.08,19:38:50,76849.07500000001,76849.07000162672,0.00999999999476131,-0.6321684807720626
1124,76849.07,76849.08,19:38:55,76849.07500000001,76849.0711220533,0.00999999999476131,-0.7100747164796176
1125,76842.27,76842.28,19:39:00,76842.275,76842.27067327083,0.00999999999476131,-0.6079430770454753
1126,76842.27,76842.28,19:39:05,76842.275,76842.2701687031,0.00999999999476131,-0.5630247296154673
1127,76842.27,76842.28,19:39:10,76842.275,76842.2705555432,0.00999999999476131,-0.6210072423125576
1128,76835.8,76835.81,19:39:15,76835.805,76835.8029926994,0.00999999999476131,-0.6201098677737388
1129,76805.28,76805.29,19:39:20,76805.285,76805.28048583426,0.00999999999476131,-0.5009944208974297
1130,76806.56,76806.57,19:39:25,76806.565,76806.56908380815,0.010000000009313226,0.3119008731344138
1131,76819.68,76819.69,19:39:30,76819.685,76819.6856343118,0.010000000009313226,0.454098128758568
1132,76815.16,76815.17,19:39:35,76815.16500000001,76815.16000179933,0.00999999999476131,-0.38569554112655385
1133,76800.0,76800.01,19:39:40,76800.005,76800.00070861191,0.00999999999476131,-0.7882579053379487
1134,76800.0,76800.01,19:39:45,76800.005,76800.00085987827,0.00999999999476131,-0.7440182194331209
1135,76800.0,76800.01,19:39:50,76800.005,76800.00715153964,0.00999999999476131,0.07344011487546435
1136,76800.0,76800.01,19:39:55,76800.005,76800.00493319966,0.00999999999476131,-0.22913882011368386
1137,76800.0,76800.01,19:40:00,76800.005,76800.00045246945,0.00999999999476131,-0.7438099129522135
1138,76796.09,76796.1,19:40:05,76796.095,76796.09108087706,0.010000000009313226,-0.7038767678795743
1139,76796.09,76796.1,19:40:10,76796.095,76796.09023135739,0.010000000009313226,-0.8215840066818408
1140,76796.09,76796.1,19:40:15,76796.095,76796.09157987151,0.010000000009313226,-0.6769289669756129
1141,76796.0,76796.01,19:40:20,76796.005,76796.00027882728,0.00999999999476131,-0.8258692088443106
1142,76796.0,76796.01,19:40:25,76796.005,76796.00000656459,0.00999999999476131,-0.9049968279831188
1143,76795.33,76795.34,19:40:30,76795.33499999999,76795.33002095719,0.00999999999476131,-0.8566754765121625
1144,76795.33,76795.34,19:40:35,76795.33499999999,76795.33001040206,0.00999999999476131,-0.8360289477743865
1145,76791.75,76791.76,19:40:40,76791.755,76791.75000280039,0.00999999999476131,-0.830076309392116
1146,76791.75,76791.76,19:40:45,76791.755,76791.75001188132,0.00999999999476131,-0.8244967971063785
1147,76790.0,76790.01,19:40:50,76790.005,76790.00202480664,0.00999999999476131,-0.6744817885067511
1148,76790.0,76790.01,19:40:55,76790.005,76790.00099260244,0.00999999999476131,-0.7048917800629395
1149,76770.0,76770.01,19:41:01,76770.005,76770.00001300305,0.00999999999476131,-0.8108234305132165
1150,76766.93,76766.94,19:41:05,76766.935,76766.93007442447,0.010000000009313226,-0.7817972670802307
1151,76761.06,76761.07,19:41:10,76761.065,76761.06000681233,0.010000000009313226,-0.8427028898669733
1152,76754.58,76754.59,19:41:15,76754.58499999999,76754.5866158339,0.00999999999476131,-0.2255007473043191
1153,76754.58,76754.59,19:41:20,76754.58499999999,76754.58588017321,0.00999999999476131,-0.133541396475974
1154,76754.58,76754.59,19:41:25,76754.58499999999,76754.58532315487,0.00999999999476131,-0.1769959484110133
1155,76754.58,76754.59,19:41:30,76754.58499999999,76754.58481405089,0.00999999999476131,-0.20798880322669674
1156,76754.58,76754.59,19:41:35,76754.58499999999,76754.58585816206,0.00999999999476131,-0.09789378866166437
1157,76754.58,76754.59,19:41:41,76754.58499999999,76754.58323230497,0.00999999999476131,-0.3734014922002162
1158,76754.58,76754.59,19:41:45,76754.58499999999,76754.58223810974,0.00999999999476131,-0.42228543705365446
1159,76752.24,76752.25,19:41:51,76752.245,76752.24028593216,0.00999999999476131,-0.8643886454809312
1160,76744.86,76744.87,19:41:55,76744.86499999999,76744.86279751969,0.00999999999476131,-0.6275604285859729
1161,76744.86,76744.87,19:42:00,76744.86499999999,76744.86381927374,0.00999999999476131,-0.5918502985335315
1162,76749.18,76749.19,19:42:06,76749.185,76749.18786443035,0.010000000009313226,0.2114859760544036
1163,76758.69,76758.7,19:42:10,76758.695,76758.69999794847,0.00999999999476131,0.7500318437961031
1164,76763.99,76764.0,19:42:15,76763.995,76763.99964231455,0.00999999999476131,0.7246075502441052
1165,76757.37,76757.38,19:42:20,76757.375,76757.3701367072,0.010000000009313226,-0.5860273322554955
1166,76754.19,76754.2,19:42:25,76754.195,76754.19181360943,0.00999999999476131,-0.40113199952130757
1167,76754.19,76754.2,19:42:30,76754.195,76754.19204802373,0.00999999999476131,-0.39203023499724493
1168,76754.19,76754.2,19:42:35,76754.195,76754.1982924926,0.00999999999476131,0.15751715522478474
1169,76754.19,76754.2,19:42:40,76754.195,76754.19874077961,0.00999999999476131,0.41801813207295035
1170,76762.39,76762.4,19:42:46,76762.39499999999,76762.39799050392,0.00999999999476131,0.6447671187194308
1171,76762.39,76762.4,19:42:50,76762.39499999999,76762.39215046524,0.00999999999476131,0.19141954880127776
1172,76752.24,76752.25,19:42:55,76752.245,76752.24050387225,0.00999999999476131,-0.7750705848364837
1173,76752.24,76752.25,19:43:00,76752.245,76752.24028027923,0.00999999999476131,-0.7640715359677294
1174,76752.24,76752.25,19:43:05,76752.245,76752.2403178398,0.00999999999476131,-0.7868067762503275
1175,76752.24,76752.25,19:43:10,76752.245,76752.24361955786,0.00999999999476131,-0.36743126726694675
1176,76752.24,76752.25,19:43:16,76752.245,76752.24009045366,0.00999999999476131,-0.8989537032412724
1177,76744.86,76744.87,19:43:20,76744.86499999999,76744.8603224093,0.00999999999476131,-0.7983624239308923
1178,76737.19,76737.2,19:43:26,76737.195,76737.19664893465,0.00999999999476131,0.1849145554451414
1179,76737.19,76737.2,19:43:30,76737.195,76737.19649137494,0.00999999999476131,0.05281510564831975
1180,76737.19,76737.2,19:43:36,76737.195,76737.19836842146,0.00999999999476131,0.19345030204065428
1181,76730.0,76730.01,19:43:41,76730.005,76730.00000244615,0.00999999999476131,-0.8996090860350058
1182,76728.57,76728.58,19:43:45,76728.57500000001,76728.57320253974,0.00999999999476131,-0.5996044509000366
1183,76728.57,76728.58,19:43:50,76728.57500000001,76728.57380456135,0.00999999999476131,-0.5045267390933492
1184,76733.63,76733.64,19:43:56,76733.63500000001,76733.63913700817,0.00999999999476131,0.6448708664880362
1185,76739.85,76739.86,19:44:01,76739.85500000001,76739.85879942845,0.00999999999476131,0.6666297195386292
1186,76739.85,76739.86,19:44:06,76739.85500000001,76739.85394518208,0.00999999999476131,0.2708742912738619
1187,76739.85,76739.86,19:44:11,76739.85500000001,76739.85075802922,0.00999999999476131,-0.0375700050864496
1188,76719.19,76719.2,19:44:15,76719.195,76719.19122618844,0.00999999999476131,-0.7637654675570958
1189,76633.83,76633.84,19:44:21,76633.83499999999,76633.83526146376,0.00999999999476131,-0.6031524929888785
1190,76652.66,76652.67,19:44:26,76652.66500000001,76652.66728509992,0.00999999999476131,0.5707276823428318
1191,76652.66,76652.67,19:44:30,76652.66500000001,76652.66282284672,0.00999999999476131,0.17035914663008872
1192,76661.24,76661.25,19:44:36,76661.245,76661.24997129412,0.00999999999476131,0.6965239618269035
1193,76661.25,76661.26,19:44:40,76661.255,76661.25743247673,0.00999999999476131,0.5823431704250347
1194,76661.25,76661.26,19:44:46,76661.255,76661.25731039105,0.00999999999476131,0.456968605427069
1195,76661.25,76661.26,19:44:51,76661.255,76661.25752299854,0.00999999999476131,0.5804589725798577
1196,76667.68,76667.69,19:44:56,76667.685,76667.68381466137,0.010000000009313226,-0.2632055208277283
1197,76662.43,76662.44,19:45:01,76662.435,76662.43264559076,0.010000000009313226,-0.5518576761066608
1198,76666.96,76666.97,19:45:06,76666.965,76666.96767922431,0.00999999999476131,0.06412942980505724
1199,76666.96,76666.97,19:45:11,76666.965,76666.96561655456,0.00999999999476131,0.26230287809794745
1200,76671.19,76671.2,19:45:16,76671.195,76671.19801972447,0.00999999999476131,0.3127874613022712
1201,76679.2,76679.21,19:45:21,76679.205,76679.20819221331,0.010000000009313226,0.6410592942562494
1202,76679.2,76679.21,19:45:26,76679.205,76679.2091465331,0.010000000009313226,0.7378791467201252
1203,76684.68,76684.69,19:45:31,76684.685,76684.68978885816,0.010000000009313226,0.8796801298153339
1204,76687.15,76687.16,19:45:36,76687.155,76687.15705444798,0.010000000009313226,0.7302988387258095
1205,76691.41,76691.42,19:45:41,76691.41500000001,76691.41992496458,0.00999999999476131,0.7909682962926916
1206,76699.21,76699.22,19:45:46,76699.215,76699.21898764567,0.00999999999476131,0.7233871546036907
1207,76699.21,76699.22,19:45:51,76699.215,76699.21789970575,0.00999999999476131,0.7194747716401635
1208,76699.21,76699.22,19:45:56,76699.215,76699.21653317995,0.00999999999476131,0.5818053687962307
1209,76699.21,76699.22,19:46:01,76699.215,76699.21842189248,0.00999999999476131,0.6871051423815078
1210,76699.21,76699.22,19:46:06,76699.215,76699.21619263754,0.00999999999476131,0.5290883357551286
1211,76699.21,76699.22,19:46:11,76699.215,76699.21597925304,0.00999999999476131,0.44777215521687247
1212,76701.1,76701.11,19:46:16,76701.10500000001,76701.10000317356,0.00999999999476131,-0.6116738891994743
1213,76726.57,76726.58,19:46:21,76726.57500000001,76726.5788463473,0.00999999999476131,0.5233280899314009
1214,76726.57,76726.58,19:46:26,76726.57500000001,76726.57870177117,0.00999999999476131,0.11929657871087086
1215,76726.57,76726.58,19:46:31,76726.57500000001,76726.57972489261,0.00999999999476131,0.2772401138945139
1216,76726.57,76726.58,19:46:36,76726.57500000001,76726.57082526403,0.00999999999476131,-0.3487960081605474
1217,76726.57,76726.58,19:46:41,76726.57500000001,76726.57356890287,0.00999999999476131,-0.1222346405094598
1218,76721.42,76721.43,19:46:46,76721.42499999999,76721.42041513184,0.00999999999476131,-0.44132628767694365
1219,76721.42,76721.43,19:46:51,76721.42499999999,76721.42337709256,0.00999999999476131,-0.2768199749008509
1220,76695.78,76695.79,19:46:56,76695.785,76695.78005267205,0.00999999999476131,-0.6677278875082753
1221,76695.78,76695.79,19:47:01,76695.785,76695.78565554872,0.00999999999476131,0.4401558475586066
1222,76695.78,76695.79,19:47:06,76695.785,76695.78743357796,0.00999999999476131,-0.018305387923110865
1223,76695.78,76695.79,19:47:11,76695.785,76695.7846341728,0.00999999999476131,-0.12477813722038111
1224,76695.78,76695.79,19:47:16,76695.785,76695.78566540497,0.00999999999476131,-0.0530321522679334
1225,76695.78,76695.79,19:47:21,76695.785,76695.78547760007,0.00999999999476131,-0.06778090124863236
1226,76695.78,76695.79,19:47:26,76695.785,76695.78466534009,0.00999999999476131,0.16290049188133063
1227,76695.78,76695.79,19:47:31,76695.785,76695.78096053259,0.00999999999476131,-0.29857969538812734
1228,76695.78,76695.79,19:47:36,76695.785,76695.7842104571,0.00999999999476131,-0.09009553992302327
1229,76695.78,76695.79,19:47:41,76695.785,76695.78322450153,0.00999999999476131,-0.17703113148369057
1230,76692.3,76692.31,19:47:46,76692.305,76692.304041748,0.00999999999476131,-0.011981893686513555
1231,76697.72,76697.73,19:47:51,76697.725,76697.72865996203,0.00999999999476131,0.414404522454474
1232,76697.72,76697.73,19:47:56,76697.725,76697.72869036449,0.00999999999476131,0.4336885392817649
1233,76697.72,76697.73,19:48:01,76697.725,76697.72863088829,0.00999999999476131,0.3923253782950436
1234,76698.35,76698.36,19:48:06,76698.35500000001,76698.35998380119,0.00999999999476131,0.7020410446106045
1235,76704.56,76704.57,19:48:11,76704.565,76704.56913803951,0.010000000009313226,0.25227108030671114
1236,76706.11,76706.12,19:48:16,76706.11499999999,76706.11955066108,0.00999999999476131,0.3037987000296345
1237,76706.11,76706.12,19:48:21,76706.11499999999,76706.11999178196,0.00999999999476131,0.8392185080503572
1238,76708.32,76708.33,19:48:26,76708.32500000001,76708.3296923897,0.00999999999476131,0.6536489813759984
1239,76708.32,76708.33,19:48:31,76708.32500000001,76708.32055892357,0.00999999999476131,0.1205951158833302
1240,76708.32,76708.33,19:48:36,76708.32500000001,76708.32439345826,0.00999999999476131,0.23125083400213148
1241,76708.32,76708.33,19:48:41,76708.32500000001,76708.32686421172,0.00999999999476131,0.45204359387645954
1242,76708.32,76708.33,19:48:46,76708.32500000001,76708.32878178531,0.00999999999476131,0.7221645960847658
1243,76708.32,76708.33,19:48:51,76708.32500000001,76708.32875465348,0.00999999999476131,0.6053924975484393
1244,76722.41,76722.42,19:48:56,76722.41500000001,76722.4199280086,0.00999999999476131,0.7982861022706157
1245,76736.96,76736.97,19:49:01,76736.965,76736.96241101746,0.00999999999476131,0.10100507513185401
1246,76736.96,76736.97,19:49:06,76736.965,76736.96123467667,0.00999999999476131,-0.18294783121996308
1247,76737.44,76737.45,19:49:11,76737.445,76737.44970242567,0.00999999999476131,0.5395474425366359
1248,76737.44,76737.45,19:49:16,76737.445,76737.44999739158,0.00999999999476131,0.6749578756449965
1249,76739.85,76739.86,19:49:21,76739.85500000001,76739.85423451387,0.00999999999476131,0.2420147893389794
1250,76739.85,76739.86,19:49:26,76739.85500000001,76739.85861744694,0.00999999999476131,0.7636348850225554
1251,76749.99,76750.0,19:49:31,76749.995,76749.99864298139,0.00999999999476131,0.5809891537203868
1252,76749.99,76750.0,19:49:36,76749.995,76749.99026235002,0.00999999999476131,-0.039902504941408075
1253,76740.91,76740.92,19:49:41,76740.91500000001,76740.9135357175,0.00999999999476131,-0.1513306760692937
1254,76740.91,76740.92,19:49:46,76740.91500000001,76740.91181833236,0.00999999999476131,-0.24208777291312888
1255,76740.91,76740.92,19:49:51,76740.91500000001,76740.91079088152,0.00999999999476131,-0.29624175760812427
1256,76740.91,76740.92,19:49:56,76740.91500000001,76740.91342000311,0.00999999999476131,-0.2005505959845547
1257,76740.91,76740.92,19:50:01,76740.91500000001,76740.91520028417,0.00999999999476131,-0.22091981155824858
1258,76740.91,76740.92,19:50:06,76740.91500000001,76740.91461177732,0.00999999999476131,-0.2490398085492227
1259,76739.39,76739.4,19:50:11,76739.39499999999,76739.39000152417,0.00999999999476131,-0.6099657967204235
1260,76730.28,76730.29,19:50:16,76730.285,76730.28646526954,0.00999999999476131,0.07390778517003262
1261,76726.99,76727.0,19:50:21,76726.995,76726.99000207531,0.00999999999476131,-0.615880800989714
1262,76723.7,76723.71,19:50:26,76723.705,76723.70052333036,0.010000000009313226,-0.5661061964456792
1263,76723.7,76723.71,19:50:31,76723.705,76723.70900815999,0.010000000009313226,0.5682200745819086
1264,76734.23,76734.24,19:50:36,76734.235,76734.23702802601,0.010000000009313226,0.43330905297523525
1265,76731.44,76731.45,19:50:41,76731.445,76731.44100587962,0.00999999999476131,-0.09320669736224133
1266,76731.44,76731.45,19:50:46,76731.445,76731.44055237547,0.00999999999476131,-0.21830995164311026
1267,76725.92,76725.93,19:50:51,76725.92499999999,76725.92162596843,0.00999999999476131,-0.23341831953326206
1268,76725.92,76725.93,19:50:56,76725.92499999999,76725.92239430497,0.00999999999476131,-0.1932159016691235
1269,76725.92,76725.93,19:51:01,76725.92499999999,76725.9228413953,0.00999999999476131,-0.209483275142499
1270,76718.25,76718.26,19:51:06,76718.255,76718.25119818741,0.00999999999476131,-0.5472782091501086
1271,76723.7,76723.71,19:51:11,76723.705,76723.70853759584,0.010000000009313226,0.22418663527478436
1272,76723.7,76723.71,19:51:16,76723.705,76723.70880823984,0.010000000009313226,0.2572546837429363
1273,76724.65,76724.66,19:51:21,76724.655,76724.65859008089,0.010000000009313226,0.31478379508600823
1274,76724.65,76724.66,19:51:26,76724.655,76724.65849341884,0.010000000009313226,0.5507555676628678
1275,76724.65,76724.66,19:51:31,76724.655,76724.65919361271,0.010000000009313226,0.5593743654067738
1276,76724.65,76724.66,19:51:36,76724.655,76724.6597492379,0.010000000009313226,0.6498176842134062
1277,76724.65,76724.66,19:51:41,76724.655,76724.65980643859,0.010000000009313226,0.5126462657954941
1278,76724.65,76724.66,19:51:46,76724.655,76724.65969687642,0.010000000009313226,0.6160307606087111
1279,76724.65,76724.66,19:51:51,76724.655,76724.65976436317,0.010000000009313226,0.6044520005491089
1280,76724.65,76724.66,19:51:56,76724.655,76724.65999629552,0.010000000009313226,0.6330085532192011
1281,76724.65,76724.66,19:52:02,76724.655,76724.6599960618,0.010000000009313226,0.4855350383512341
1282,76724.65,76724.66,19:52:07,76724.655,76724.65863013658,0.010000000009313226,0.464162343643945
1283,76724.65,76724.66,19:52:11,76724.655,76724.65713225854,0.010000000009313226,0.19025285009313544
1284,76729.99,76730.0,19:52:17,76729.995,76729.99998024138,0.00999999999476131,0.6939033187611116
1285,76729.99,76730.0,19:52:21,76729.995,76729.99671304037,0.00999999999476131,0.6315642619297351
1286,76739.72,76739.73,19:52:27,76739.725,76739.72703843006,0.00999999999476131,0.22204967033044318
1287,76739.72,76739.73,19:52:31,76739.725,76739.72891264605,0.00999999999476131,0.33742225638073703
1288,76740.91,76740.92,19:52:36,76740.91500000001,76740.91984611344,0.00999999999476131,0.5674284263922533
1289,76749.14,76749.15,19:52:41,76749.14499999999,76749.14940078306,0.00999999999476131,0.6055556559396252
1290,76749.14,76749.15,19:52:46,76749.14499999999,76749.14915480636,0.00999999999476131,0.24834317387637028
1291,76752.24,76752.25,19:52:51,76752.245,76752.2490648903,0.00999999999476131,0.7724758252617998
1292,76752.24,76752.25,19:52:57,76752.245,76752.24614856277,0.00999999999476131,0.36852858925659737
1293,76752.24,76752.25,19:53:01,76752.245,76752.246257319,0.00999999999476131,0.395211969558032
1294,76752.24,76752.25,19:53:06,76752.245,76752.2487657857,0.00999999999476131,0.549138264952501
1295,76752.24,76752.25,19:53:12,76752.245,76752.24106246496,0.00999999999476131,-0.3941213371025087
1296,76752.24,76752.25,19:53:17,76752.245,76752.24187304013,0.00999999999476131,-0.3998887286647723
1297,76752.24,76752.25,19:53:22,76752.245,76752.2410674343,0.00999999999476131,-0.5011049679994932
1298,76752.24,76752.25,19:53:26,76752.245,76752.2407962734,0.00999999999476131,-0.5281229752283206
1299,76745.98,76745.99,19:53:31,76745.985,76745.98197709545,0.010000000009313226,-0.4411097866581283
1300,76745.98,76745.99,19:53:37,76745.985,76745.98211087956,0.010000000009313226,-0.40779993818500204
1301,76745.98,76745.99,19:53:42,76745.985,76745.9867549996,0.010000000009313226,-0.1922109948922789
1302,76745.98,76745.99,19:53:46,76745.985,76745.98657096227,0.010000000009313226,-0.07021180033106166
1303,76745.98,76745.99,19:53:52,76745.985,76745.98555086118,0.010000000009313226,-0.04789777212930642
1304,76745.98,76745.99,19:53:57,76745.985,76745.98349894241,0.010000000009313226,-0.2545427508093009
1305,76745.98,76745.99,19:54:01,76745.985,76745.98185444748,0.010000000009313226,-0.34341910261694525
1306,76741.39,76741.4,19:54:07,76741.39499999999,76741.39113697498,0.00999999999476131,-0.3482274008791908
1307,76741.39,76741.4,19:54:12,76741.39499999999,76741.39098063136,0.00999999999476131,-0.4029454044775486
1308,76741.39,76741.4,19:54:17,76741.39499999999,76741.39066685553,0.00999999999476131,-0.4338691860067772
1309,76741.39,76741.4,19:54:22,76741.39499999999,76741.39039355895,0.00999999999476131,-0.3342481626308366
1310,76741.39,76741.4,19:54:26,76741.39499999999,76741.39012192312,0.00999999999476131,-0.41102509475711574
1311,76741.39,76741.4,19:54:32,76741.39499999999,76741.39029650629,0.00999999999476131,-0.3428524519476798
1312,76733.72,76733.73,19:54:37,76733.725,76733.72040762553,0.00999999999476131,-0.45993831534629503
1313,76733.72,76733.73,19:54:41,76733.725,76733.72041344883,0.00999999999476131,-0.5032663491802747
1314,76733.72,76733.73,19:54:47,76733.725,76733.72641286881,0.00999999999476131,-0.315878083676244
1315,76733.72,76733.73,19:54:51,76733.725,76733.72828908073,0.00999999999476131,-0.02694499586352224
1316,76733.72,76733.73,19:54:56,76733.725,76733.72835111128,0.00999999999476131,-0.04676739832409099
1317,76733.72,76733.73,19:55:02,76733.725,76733.72351861377,0.00999999999476131,-0.3145130235744461
1318,76728.83,76728.84,19:55:06,76728.83499999999,76728.83038921181,0.00999999999476131,-0.6256890058416529
1319,76714.44,76714.45,19:55:12,76714.445,76714.44055854563,0.00999999999476131,-0.5492780959185007
1320,76710.79,76710.8,19:55:17,76710.795,76710.79288834067,0.010000000009313226,-0.3579558292986972
1321,76711.74,76711.75,19:55:22,76711.745,76711.74978338927,0.00999999999476131,0.3483198615265275
1322,76711.74,76711.75,19:55:27,76711.745,76711.74978694176,0.00999999999476131,0.25771582890898825
1323,76711.74,76711.75,19:55:32,76711.745,76711.74044252095,0.00999999999476131,-0.4982438286336986
1324,76711.74,76711.75,19:55:37,76711.745,76711.74077532989,0.00999999999476131,-0.4410444368678258
1325,76707.08,76707.09,19:55:42,76707.08499999999,76707.08360670687,0.00999999999476131,-0.3432387418900062
1326,76708.03,76708.04,19:55:47,76708.035,76708.03978392029,0.00999999999476131,0.22898434399695816
1327,76720.96,76720.97,19:55:52,76720.965,76720.96906633224,0.00999999999476131,0.42459060179493535
1328,76720.96,76720.97,19:55:57,76720.965,76720.969554989,0.00999999999476131,0.38214910144167596
1329,76727.66,76727.67,19:56:02,76727.66500000001,76727.66960294486,0.00999999999476131,0.6156166613331444
1330,76730.02,76730.03,19:56:07,76730.025,76730.02857864501,0.00999999999476131,0.5082625850596346
1331,76734.74,76734.75,19:56:12,76734.745,76734.74884602142,0.00999999999476131,0.5755228925279687
1332,76734.74,76734.75,19:56:17,76734.745,76734.74984470617,0.00999999999476131,0.6582493544452588
1333,76734.74,76734.75,19:56:22,76734.745,76734.74986759492,0.00999999999476131,0.6459408715878125
1334,76734.74,76734.75,19:56:27,76734.745,76734.74407221455,0.00999999999476131,-0.01575014038224055
1335,76734.74,76734.75,19:56:32,76734.745,76734.74705494063,0.00999999999476131,0.21164911520835408
1336,76734.74,76734.75,19:56:37,76734.745,76734.74664160534,0.00999999999476131,0.32234787174273627
1337,76734.74,76734.75,19:56:42,76734.745,76734.7464375439,0.00999999999476131,0.345005155164795
1338,76734.74,76734.75,19:56:47,76734.745,76734.74657288608,0.00999999999476131,0.42540160366820284
1339,76734.74,76734.75,19:56:52,76734.745,76734.74552128572,0.00999999999476131,0.328898245232264
1340,76734.74,76734.75,19:56:57,76734.745,76734.74758788144,0.00999999999476131,0.4930536716501737
1341,76734.74,76734.75,19:57:02,76734.745,76734.74063685135,0.00999999999476131,0.013771134308573203
1342,76734.74,76734.75,19:57:07,76734.745,76734.74664615082,0.00999999999476131,0.3153772079853976
1343,76734.74,76734.75,19:57:12,76734.745,76734.74960295152,0.00999999999476131,0.6572857744375238
1344,76734.74,76734.75,19:57:17,76734.745,76734.74173054026,0.00999999999476131,-0.18485777212408772
1345,76734.74,76734.75,19:57:22,76734.745,76734.74175618104,0.00999999999476131,-0.14788547391028967
1346,76734.74,76734.75,19:57:27,76734.745,76734.74414941513,0.00999999999476131,-0.016739739542546966
1347,76734.74,76734.75,19:57:32,76734.745,76734.74450905871,0.00999999999476131,-0.014484412687371056
1348,76734.74,76734.75,19:57:37,76734.745,76734.7469702883,0.00999999999476131,0.1516383260986009
1349,76739.32,76739.33,19:57:42,76739.32500000001,76739.32930425151,0.00999999999476131,0.5868667827349309
1350,76739.32,76739.33,19:57:47,76739.32500000001,76739.32933310684,0.00999999999476131,0.6220441596165667
1351,76739.32,76739.33,19:57:52,76739.32500000001,76739.3296687894,0.00999999999476131,0.6380523487929258
1352,76739.32,76739.33,19:57:57,76739.32500000001,76739.32943070834,0.00999999999476131,0.6959163020153692
1353,76739.32,76739.33,19:58:02,76739.32500000001,76739.32990466489,0.00999999999476131,0.6847347116173549
1354,76743.12,76743.13,19:58:07,76743.125,76743.12790900213,0.010000000009313226,0.2963000398272288
1355,76743.12,76743.13,19:58:12,76743.125,76743.12970177186,0.010000000009313226,0.40294577137787385
1356,76743.12,76743.13,19:58:17,76743.125,76743.12972949902,0.010000000009313226,0.39463088489601156
1357,76743.12,76743.13,19:58:22,76743.125,76743.12045427959,0.010000000009313226,-0.37295792016887946
1358,76743.12,76743.13,19:58:27,76743.125,76743.12095259834,0.010000000009313226,-0.2469372873488559
1359,76735.05,76735.06,19:58:32,76735.055,76735.05152940711,0.00999999999476131,-0.5353934457556923
1360,76735.05,76735.06,19:58:37,76735.055,76735.05271277491,0.00999999999476131,-0.30790430403368846
1361,76735.05,76735.06,19:58:42,76735.055,76735.05317566996,0.00999999999476131,-0.28461156597190657
1362,76735.05,76735.06,19:58:47,76735.055,76735.05315909848,0.00999999999476131,-0.31413630446037893
1363,76735.05,76735.06,19:58:52,76735.055,76735.05242002547,0.00999999999476131,-0.40621024021777263
1364,76732.56,76732.57,19:58:57,76732.565,76732.56019614763,0.010000000009313226,-0.4112069382036048
1365,76717.26,76717.27,19:59:02,76717.265,76717.26376505976,0.010000000009313226,-0.123225399756728
1366,76717.26,76717.27,19:59:07,76717.265,76717.26667974856,0.010000000009313226,0.1611961587225437
1367,76732.57,76732.58,19:59:12,76732.57500000001,76732.57613750243,0.00999999999476131,0.1737027500104664
1368,76732.57,76732.58,19:59:17,76732.57500000001,76732.5725813333,0.00999999999476131,-0.28227569588757584
1369,76732.57,76732.58,19:59:22,76732.57500000001,76732.57239720278,0.00999999999476131,-0.2570091593686117
1370,76728.39,76728.4,19:59:27,76728.39499999999,76728.39128276445,0.00999999999476131,-0.14761051025782107
1371,76717.26,76717.27,19:59:32,76717.265,76717.26026200445,0.010000000009313226,-0.36101022695317614
1372,76714.61,76714.62,19:59:37,76714.61499999999,76714.61030793512,0.00999999999476131,-0.2954569317967182
1373,76714.61,76714.62,19:59:42,76714.61499999999,76714.61025534253,0.00999999999476131,-0.26947857176958934
1374,76714.61,76714.62,19:59:47,76714.61499999999,76714.61024836969,0.00999999999476131,-0.317534061712719
1375,76714.61,76714.62,19:59:52,76714.61499999999,76714.61019842321,0.00999999999476131,-0.32516697080453555
1376,76714.61,76714.62,19:59:57,76714.61499999999,76714.61062378624,0.00999999999476131,-0.29017867727495755
1377,76710.0,76710.01,20:00:02,76710.005,76710.00399881546,0.00999999999476131,-0.22269696311421985
1378,76715.05,76715.06,20:00:07,76715.055,76715.0599865357,0.00999999999476131,0.5204766762116613
1379,76718.84,76718.85,20:00:12,76718.845,76718.84724588548,0.010000000009313226,0.3237599550632727
1380,76715.78,76715.79,20:00:17,76715.785,76715.78000082418,0.00999999999476131,-0.6691030475723133
1381,76703.03,76703.04,20:00:22,76703.035,76703.0301274806,0.00999999999476131,-0.7160921347048265
1382,76703.03,76703.04,20:00:27,76703.035,76703.03511728806,0.00999999999476131,-0.45174216893225055
1383,76703.03,76703.04,20:00:32,76703.035,76703.03775250977,0.00999999999476131,-0.23894509049393128
1384,76703.03,76703.04,20:00:37,76703.035,76703.03599065833,0.00999999999476131,-0.1575463578797113
1385,76703.03,76703.04,20:00:42,76703.035,76703.035615705,0.00999999999476131,-0.28364950361727737
1386,76703.03,76703.04,20:00:47,76703.035,76703.03467298982,0.00999999999476131,-0.29049885343990206
