snapshot,timestamp,mid_price,spread,imbalance
812,2026-05-21 15:20:42,77548.00168589901,0.00999999999476131,0.6949063513578043
813,2026-05-21 15:20:47,77548.00860709445,0.00999999999476131,-0.7197060294405428
814,2026-05-21 15:20:52,77548.00527946722,0.00999999999476131,-0.05960284802314805
815,2026-05-21 15:20:57,77534.43856769471,0.010000000009313226,-0.7188515816863303
816,2026-05-21 15:21:02,77534.43792539551,0.010000000009313226,-0.598646683816128
817,2026-05-21 15:21:07,77536.75045306575,0.00999999999476131,0.9082118852493284
818,2026-05-21 15:21:12,77547.1506632394,0.010000000009313226,0.8334229042940884
819,2026-05-21 15:21:17,77547.15113855997,0.010000000009313226,0.770437085767889
820,2026-05-21 15:21:22,77547.21063126107,0.00999999999476131,0.9080722012695751
821,2026-05-21 15:21:27,77547.210790995,0.00999999999476131,0.8921326106200055
822,2026-05-21 15:21:32,77547.2187958687,0.00999999999476131,-0.764261061775313
823,2026-05-21 15:21:37,77547.21468679587,0.00999999999476131,0.05129318642747469
824,2026-05-21 15:21:42,77547.2100176054,0.00999999999476131,0.9956225218080887
825,2026-05-21 15:21:47,77547.21078501095,0.00999999999476131,0.8423598872047938
826,2026-05-21 15:21:52,77547.21910822697,0.00999999999476131,-0.819792446974099
827,2026-05-21 15:21:57,77547.21889323444,0.00999999999476131,-0.7827480734764493
828,2026-05-21 15:22:02,77563.86103104899,0.00999999999476131,0.7916316846379985
829,2026-05-21 15:22:07,77563.86383774025,0.00999999999476131,0.2310369024271757
830,2026-05-21 15:22:12,77563.86993715397,0.00999999999476131,-0.9817690089898993
831,2026-05-21 15:22:17,77555.17944476758,0.00999999999476131,-0.8798022404341341
832,2026-05-21 15:22:22,77555.17935195124,0.00999999999476131,-0.8717002377079944
833,2026-05-21 15:22:27,77555.17938930544,0.00999999999476131,-0.8770080669053475
834,2026-05-21 15:22:32,77555.17944855627,0.00999999999476131,-0.8884315036878645
835,2026-05-21 15:22:37,77555.17823476567,0.00999999999476131,-0.647332018885823
836,2026-05-21 15:22:42,77555.1771750548,0.00999999999476131,-0.42549450905102115
837,2026-05-21 15:22:47,77547.21919312737,0.00999999999476131,-0.864123174848066
838,2026-05-21 15:22:52,77547.21772514738,0.00999999999476131,-0.5548516324545812
839,2026-05-21 15:22:57,77547.21386240597,0.00999999999476131,0.2222175476976798
840,2026-05-21 15:23:02,77536.75830286733,0.00999999999476131,-0.6604354218125664
841,2026-05-21 15:23:07,77536.7585490462,0.00999999999476131,-0.7135092838986572
842,2026-05-21 15:23:12,77536.75793069889,0.00999999999476131,-0.5869097546665508
843,2026-05-21 15:23:17,77536.75767232709,0.00999999999476131,-0.5357140128857986
844,2026-05-21 15:23:22,77537.25001126122,0.00999999999476131,0.9984740886507516
845,2026-05-21 15:23:27,77537.25049297026,0.00999999999476131,0.9406845400936226
846,2026-05-21 15:23:32,77537.2502299927,0.00999999999476131,0.967820352170942
847,2026-05-21 15:23:37,77555.17057947716,0.00999999999476131,0.8943546233206416
848,2026-05-21 15:23:42,77555.17044194257,0.00999999999476131,0.9171968048214671
849,2026-05-21 15:23:47,77563.85011219629,0.00999999999476131,0.9762644948329405
850,2026-05-21 15:23:52,77564.76063917024,0.010000000009313226,0.926561376007902
851,2026-05-21 15:23:57,77566.00033694602,0.00999999999476131,0.9305086322902054
852,2026-05-21 15:24:02,77566.00435907148,0.00999999999476131,0.0026906408043599933
853,2026-05-21 15:24:07,77566.00404398408,0.00999999999476131,0.17162553758298427
854,2026-05-21 15:24:12,77566.0039041926,0.00999999999476131,0.1990175499521797
855,2026-05-21 15:24:18,77566.00319391265,0.00999999999476131,0.36561383440545203
856,2026-05-21 15:24:22,77566.00301400077,0.00999999999476131,0.40086362377734364
857,2026-05-21 15:24:27,77566.00274430258,0.00999999999476131,0.35246800526163735
858,2026-05-21 15:24:32,77566.00359830465,0.00999999999476131,0.284253753800496
859,2026-05-21 15:24:37,77566.00315500035,0.00999999999476131,0.37240023557382945
860,2026-05-21 15:24:43,77566.00304912541,0.00999999999476131,0.39333494138389186
861,2026-05-21 15:24:47,77566.00253380436,0.00999999999476131,0.49240563521431846
862,2026-05-21 15:24:52,77566.00322436747,0.00999999999476131,0.3545756497545944
863,2026-05-21 15:24:57,77566.00238432398,0.00999999999476131,0.5223240291592488
864,2026-05-21 15:25:02,77566.76133370092,0.010000000009313226,0.8754835325742509
865,2026-05-21 15:25:07,77566.76782898245,0.010000000009313226,0.2762950850699068
866,2026-05-21 15:25:12,77566.75918536581,0.00999999999476131,-0.30165094827245936
867,2026-05-21 15:25:17,77566.75939560044,0.00999999999476131,-0.32941412118177255
868,2026-05-21 15:25:23,77566.75113704745,0.00999999999476131,0.7790231293212163
869,2026-05-21 15:25:27,77576.01000191011,0.010000000009313226,0.9986198350737592
870,2026-05-21 15:25:32,77579.3700066192,0.010000000009313226,0.99892689579479
871,2026-05-21 15:25:37,77592.20043073104,0.010000000009313226,0.9138796711205935
872,2026-05-21 15:25:42,77596.40824349408,0.010000000009313226,0.35030304225824427
873,2026-05-21 15:25:48,77586.2599259366,0.00999999999476131,-0.9833073083813121
874,2026-05-21 15:25:52,77586.25898955727,0.00999999999476131,-0.7963757526306549
875,2026-05-21 15:25:57,77586.25913629607,0.00999999999476131,-0.8259453153374593
876,2026-05-21 15:26:02,77593.24087244149,0.00999999999476131,0.8235357400054928
877,2026-05-21 15:26:08,77593.24187321517,0.00999999999476131,0.6789618649220518
878,2026-05-21 15:26:12,77593.24178914988,0.00999999999476131,0.664614209221167
879,2026-05-21 15:26:17,77593.24554530406,0.00999999999476131,-0.09916577808442563
880,2026-05-21 15:26:22,77593.24863769801,0.00999999999476131,-0.7290872309284309
881,2026-05-21 15:26:27,77593.24818174886,0.00999999999476131,-0.6369852339098102
882,2026-05-21 15:26:33,77593.24803370747,0.00999999999476131,-0.6076920083472374
883,2026-05-21 15:26:37,77593.24521617821,0.00999999999476131,-0.03238361765934526
884,2026-05-21 15:26:42,77593.2403859033,0.00999999999476131,0.9180841903462169
885,2026-05-21 15:26:47,77596.40108414322,0.010000000009313226,0.8277260745602237
886,2026-05-21 15:26:53,77596.40043905188,0.010000000009313226,0.9307849192025621
887,2026-05-21 15:26:57,77596.40069856212,0.010000000009313226,0.8841518119082858
888,2026-05-21 15:27:02,77596.41042551934,0.00999999999476131,0.9381019692226692
889,2026-05-21 15:27:07,77607.00229288083,0.00999999999476131,0.5450998810275998
890,2026-05-21 15:27:13,77607.00183083964,0.00999999999476131,0.6376967408833493
891,2026-05-21 15:27:18,77607.00114732496,0.00999999999476131,0.776397417000998
892,2026-05-21 15:27:22,77607.00014651331,0.00999999999476131,0.9709899624924797
893,2026-05-21 15:27:27,77608.85000267185,0.00999999999476131,0.9987093374060908
894,2026-05-21 15:27:32,77608.85038109052,0.00999999999476131,0.9231781554883862
895,2026-05-21 15:27:38,77608.85268116841,0.00999999999476131,0.4702087584603743
896,2026-05-21 15:27:42,77608.8532952688,0.00999999999476131,0.34152104675452477
897,2026-05-21 15:27:48,77608.85116361012,0.00999999999476131,0.766728754495774
898,2026-05-21 15:27:52,77608.85266258653,0.00999999999476131,0.4677643520358952
899,2026-05-21 15:27:57,77608.8511183228,0.00999999999476131,0.7762079992990758
900,2026-05-21 15:28:03,77608.85083482286,0.00999999999476131,0.8327153248843426
901,2026-05-21 15:28:08,77610.40051848778,0.010000000009313226,0.9099770678292908
902,2026-05-21 15:28:12,77610.40000341063,0.010000000009313226,0.9979709466314367
903,2026-05-21 15:28:18,77611.96047559544,0.00999999999476131,0.9123738358266794
904,2026-05-21 15:28:23,77611.96198083302,0.00999999999476131,0.6105429072682962
905,2026-05-21 15:28:28,77611.9629394541,0.00999999999476131,0.42369113760942745
906,2026-05-21 15:28:32,77611.96278721074,0.00999999999476131,0.45119397139917344
907,2026-05-21 15:28:38,77611.96272319916,0.00999999999476131,0.46519025298297295
908,2026-05-21 15:28:43,77611.96328980452,0.00999999999476131,0.35457870044541145
909,2026-05-21 15:28:48,77611.96319977909,0.00999999999476131,0.37571921399555497
910,2026-05-21 15:28:52,77611.96330970264,0.00999999999476131,0.3565845994249081
911,2026-05-21 15:28:57,77611.96307679931,0.00999999999476131,0.40063916499466173
912,2026-05-21 15:29:03,77611.9630005274,0.00999999999476131,0.41538914920578784
913,2026-05-21 15:29:08,77611.96294711433,0.00999999999476131,0.4256459332371694
914,2026-05-21 15:29:13,77611.96335089751,0.00999999999476131,0.32900188873742053
915,2026-05-21 15:29:18,77611.96300194466,0.00999999999476131,0.4037314017731703
916,2026-05-21 15:29:23,77611.96278821958,0.00999999999476131,0.44607071214517746
917,2026-05-21 15:29:28,77611.96298280398,0.00999999999476131,0.40695166127885457
918,2026-05-21 15:29:33,77611.96340891201,0.00999999999476131,0.32241815358580744
919,2026-05-21 15:29:38,77611.96341620325,0.00999999999476131,0.3208927560226236
920,2026-05-21 15:29:43,77611.96073166368,0.00999999999476131,0.8527022609347716
921,2026-05-21 15:29:48,77611.96122347336,0.00999999999476131,0.7557352360621701
922,2026-05-21 15:29:53,77611.9637140718,0.00999999999476131,0.25495074004724466
923,2026-05-21 15:29:58,77611.9641600434,0.00999999999476131,0.17360764041159168
924,2026-05-21 15:30:03,77613.51028759827,0.010000000009313226,0.9418646206044322
925,2026-05-21 15:30:08,77619.10000561585,0.00999999999476131,0.9990849910538679
926,2026-05-21 15:30:13,77628.85158198423,0.00999999999476131,0.7417317075055311
927,2026-05-21 15:30:18,77629.99160480488,0.00999999999476131,0.6796747152923889
928,2026-05-21 15:30:23,77629.990256174,0.00999999999476131,0.9412001672957362
929,2026-05-21 15:30:28,77630.87001616477,0.010000000009313226,0.9972531791580774
930,2026-05-21 15:30:33,77642.4138228662,0.00999999999476131,0.2268252828460447
931,2026-05-21 15:30:38,77642.41399871408,0.00999999999476131,0.28620320057526244
932,2026-05-21 15:30:43,77642.4132775779,0.00999999999476131,0.3714382645370467
933,2026-05-21 15:30:48,77642.42001025548,0.00999999999476131,0.998021208376611
934,2026-05-21 15:30:53,77642.58087944124,0.00999999999476131,0.8459010551739157
935,2026-05-21 15:30:58,77644.67414906272,0.00999999999476131,0.44015362825478177
936,2026-05-21 15:31:03,77644.6748671211,0.00999999999476131,0.017942073019371906
937,2026-05-21 15:31:08,77644.67362899779,0.00999999999476131,0.26487222807853555
938,2026-05-21 15:31:13,77638.01818918389,0.010000000009313226,-0.6713880601787063
939,2026-05-21 15:31:18,77638.01763098007,0.010000000009313226,-0.5008143115096231
940,2026-05-21 15:31:23,77638.0176282875,0.010000000009313226,-0.4833504041736361
941,2026-05-21 15:31:28,77638.01779980464,0.010000000009313226,-0.49448188106213253
942,2026-05-21 15:31:33,77638.01791476185,0.010000000009313226,-0.5005797202607384
943,2026-05-21 15:31:38,77638.01652807971,0.010000000009313226,-0.21829950905281587
944,2026-05-21 15:31:43,77638.01875686097,0.010000000009313226,-0.5879821790058805
945,2026-05-21 15:31:48,77638.01681648534,0.010000000009313226,-0.23529832117504412
946,2026-05-21 15:31:53,77638.01670711978,0.010000000009313226,-0.18253808631198987
947,2026-05-21 15:31:58,77638.0150521341,0.010000000009313226,0.10134073999427062
948,2026-05-21 15:32:03,77638.01580311646,0.010000000009313226,-0.03433727629014628
949,2026-05-21 15:32:08,77638.01567421696,0.010000000009313226,-0.021037061996278646
950,2026-05-21 15:32:13,77638.01448708645,0.010000000009313226,0.1802025586065784
951,2026-05-21 15:32:18,77638.01481323608,0.010000000009313226,0.10168925116359093
952,2026-05-21 15:32:24,77638.0143061902,0.010000000009313226,0.17980229379328622
953,2026-05-21 15:32:28,77638.01611417934,0.010000000009313226,-0.19403944529116174
954,2026-05-21 15:32:33,77638.01566402786,0.010000000009313226,-0.1320731870437249
955,2026-05-21 15:32:38,77638.0158684551,0.010000000009313226,-0.17270235626374306
956,2026-05-21 15:32:43,77638.0156161478,0.010000000009313226,-0.11029309170298504
957,2026-05-21 15:32:48,77639.56117647118,0.010000000009313226,0.7623436591780244
958,2026-05-21 15:32:53,77643.99000500301,0.00999999999476131,0.9957734886894102
959,2026-05-21 15:32:58,77646.94098919077,0.00999999999476131,0.7175886534178477
960,2026-05-21 15:33:03,77646.9427697469,0.00999999999476131,0.44731832982824454
961,2026-05-21 15:33:08,77646.94289405331,0.00999999999476131,0.41981002806769924
962,2026-05-21 15:33:13,77646.9457646993,0.00999999999476131,-0.15143382137061936
963,2026-05-21 15:33:18,77646.94881733842,0.00999999999476131,-0.7599335234617041
964,2026-05-21 15:33:23,77639.5698754848,0.010000000009313226,-0.9745125900429408
965,2026-05-21 15:33:28,77629.75994886606,0.00999999999476131,-0.9895768115102137
966,2026-05-21 15:33:33,77629.75956251568,0.00999999999476131,-0.9126946578173327
967,2026-05-21 15:33:38,77629.75954355579,0.00999999999476131,-0.9089647348610463
968,2026-05-21 15:33:43,77629.75793670387,0.00999999999476131,-0.58850950244936
969,2026-05-21 15:33:49,77629.75481768794,0.00999999999476131,0.02952563743144067
970,2026-05-21 15:33:53,77629.75491674039,0.00999999999476131,0.021707611115716306
971,2026-05-21 15:33:58,77629.75208688124,0.00999999999476131,0.5775642924244597
972,2026-05-21 15:34:03,77649.19901419124,0.00999999999476131,-0.7997363045726341
973,2026-05-21 15:34:08,77649.19941019702,0.00999999999476131,-0.877844805465971
974,2026-05-21 15:34:13,77649.19884186146,0.00999999999476131,-0.7645527896123587
975,2026-05-21 15:34:18,77649.19305774277,0.00999999999476131,0.3812491634046247
976,2026-05-21 15:34:23,77651.98068424976,0.010000000009313226,0.8654387742743563
977,2026-05-21 15:34:28,77651.98063400811,0.010000000009313226,0.8735782826081789
978,2026-05-21 15:34:33,77651.98989823699,0.010000000009313226,-0.9871962278322999
979,2026-05-21 15:34:38,77650.90999790085,0.010000000009313226,-0.9991372900077247
980,2026-05-21 15:34:43,77650.65826877099,0.010000000009313226,-0.7231953977506201
981,2026-05-21 15:34:48,77650.65902413457,0.010000000009313226,-0.8438160031475317
982,2026-05-21 15:34:54,77650.65633873126,0.010000000009313226,-0.36928230703408604
983,2026-05-21 15:34:58,77655.91101897157,0.00999999999476131,0.8305677037560906
984,2026-05-21 15:35:03,77655.910448445,0.00999999999476131,0.9241254806149162
985,2026-05-21 15:35:08,77655.91672685332,0.00999999999476131,-0.33022750915916593
986,2026-05-21 15:35:13,77655.91506863412,0.00999999999476131,-0.0017124215591705753
987,2026-05-21 15:35:19,77650.64858028338,0.00999999999476131,-0.7640275097365234
988,2026-05-21 15:35:23,77650.64861034899,0.00999999999476131,-0.7684079984654858
989,2026-05-21 15:35:28,77650.64726533699,0.00999999999476131,-0.5392428513822464
990,2026-05-21 15:35:33,77650.64398147455,0.00999999999476131,0.202312292358804
991,2026-05-21 15:35:39,77650.6408543285,0.00999999999476131,0.8258617812927554
992,2026-05-21 15:35:43,77650.64350004675,0.00999999999476131,0.29657575174453343
993,2026-05-21 15:35:48,77650.64375533813,0.00999999999476131,0.2454561236003819
994,2026-05-21 15:35:53,77650.64879866716,0.00999999999476131,-0.7575691482077008
995,2026-05-21 15:35:58,77650.6488356691,0.00999999999476131,-0.7648384288421161
996,2026-05-21 15:36:04,77650.00950512615,0.00999999999476131,-0.9301931171969682
997,2026-05-21 15:36:08,77650.00928023206,0.00999999999476131,-0.8667920299949582
998,2026-05-21 15:36:13,77650.00932493468,0.00999999999476131,-0.8433178674458937
999,2026-05-21 15:36:18,77650.00938361141,0.00999999999476131,-0.8523793232891155
1000,2026-05-21 15:36:24,77650.00237685916,0.00999999999476131,0.5195132220627969
1001,2026-05-21 15:36:28,77650.0019696004,0.00999999999476131,0.508068133220682
1002,2026-05-21 15:36:33,77650.00195073202,0.00999999999476131,0.5270230598431251
1003,2026-05-21 15:36:38,77651.55022581632,0.00999999999476131,0.9553161123523303
1004,2026-05-21 15:36:43,77652.97116514089,0.00999999999476131,0.7287645426660364
1005,2026-05-21 15:36:49,77652.97124773166,0.00999999999476131,0.747677192258597
1006,2026-05-21 15:36:53,77658.00061311001,0.00999999999476131,0.8767869767086383
1007,2026-05-21 15:36:59,77659.55015398313,0.00999999999476131,0.9524859750641801
1008,2026-05-21 15:37:03,77659.99008383302,0.00999999999476131,0.9840201922560552
1009,2026-05-21 15:37:09,77659.99151988617,0.00999999999476131,0.7269927936532827
1010,2026-05-21 15:37:13,77659.99147715354,0.00999999999476131,0.7343246145165029
1011,2026-05-21 15:37:18,77659.99312623756,0.00999999999476131,0.4433511447862075
1012,2026-05-21 15:37:24,77659.99006695383,0.00999999999476131,0.9867121214697433
1013,2026-05-21 15:37:28,77660.00000792243,0.00999999999476131,0.9983159748896372
1014,2026-05-21 15:37:34,77660.01037888022,0.010000000009313226,0.9410024865855253
1015,2026-05-21 15:37:38,77661.5600689064,0.010000000009313226,0.9838241622149221
1016,2026-05-21 15:37:43,77661.56418520049,0.010000000009313226,0.16428575397420725
1017,2026-05-21 15:37:49,77661.56383989356,0.010000000009313226,0.23103827592518428
1018,2026-05-21 15:37:54,77661.56337029459,0.010000000009313226,0.3214212751245423
1019,2026-05-21 15:37:59,77661.56292745327,0.010000000009313226,0.4085927104624206
1020,2026-05-21 15:38:04,77661.563777086,0.010000000009313226,0.23980344875758475
1021,2026-05-21 15:38:09,77661.56419278646,0.010000000009313226,0.158021402515628
1022,2026-05-21 15:38:14,77663.10000536659,0.00999999999476131,0.9538647220430145
1023,2026-05-21 15:38:19,77663.10235188152,0.00999999999476131,0.5262000154095077
1024,2026-05-21 15:38:24,77663.10234819297,0.00999999999476131,0.5265853095329112
1025,2026-05-21 15:38:28,77663.32001565424,0.00999999999476131,0.9908691613407562
1026,2026-05-21 15:38:34,77666.00003372371,0.00999999999476131,0.9933072077179537
1027,2026-05-21 15:38:39,77667.55027012463,0.00999999999476131,0.9386198133282984
1028,2026-05-21 15:38:43,77669.10016747241,0.00999999999476131,0.9661853385051663
1029,2026-05-21 15:38:49,77670.00092821132,0.00999999999476131,0.7892783707194798
1030,2026-05-21 15:38:53,77670.00077007183,0.00999999999476131,0.842009017686391
1031,2026-05-21 15:38:59,77670.00076174457,0.00999999999476131,0.8506475054413192
1032,2026-05-21 15:39:04,77670.00480224179,0.00999999999476131,0.03993926833003004
1033,2026-05-21 15:39:09,77670.0040760267,0.00999999999476131,0.18137621293399386
1034,2026-05-21 15:39:14,77670.0006960146,0.00999999999476131,0.8545792550678851
1035,2026-05-21 15:39:19,77672.00001242683,0.00999999999476131,0.9886642031534787
1036,2026-05-21 15:39:24,77672.31041402544,0.010000000009313226,0.9364073076059409
1037,2026-05-21 15:39:29,77672.89000221986,0.00999999999476131,0.9992927180759382
1038,2026-05-21 15:39:34,77673.71008244035,0.00999999999476131,0.9826421422646082
1039,2026-05-21 15:39:39,77677.59181535814,0.010000000009313226,0.6678912622908314
1040,2026-05-21 15:39:44,77677.5901237543,0.010000000009313226,0.9706870167322387
1041,2026-05-21 15:39:49,77677.59007206473,0.010000000009313226,0.9807031847133759
1042,2026-05-21 15:39:54,77677.5900315312,0.010000000009313226,0.9898186192773962
1043,2026-05-21 15:39:59,77680.00000603659,0.00999999999476131,0.9985560830995764
1044,2026-05-21 15:40:04,77680.98000480774,0.010000000009313226,0.998775426723658
1045,2026-05-21 15:40:09,77680.9800309397,0.010000000009313226,0.9927958741508613
1046,2026-05-21 15:40:14,77682.01000418869,0.010000000009313226,0.996876521019289
1047,2026-05-21 15:40:19,77683.55000235632,0.00999999999476131,0.9959609720801136
1048,2026-05-21 15:40:24,77683.55058475025,0.00999999999476131,0.8826927556487305
1049,2026-05-21 15:40:29,77684.91247126625,0.00999999999476131,0.5349969081603793
1050,2026-05-21 15:40:34,77685.9931027364,0.00999999999476131,0.37964407145785095
1051,2026-05-21 15:40:39,77685.99387313858,0.00999999999476131,0.22548963173659242
1052,2026-05-21 15:40:44,77685.99148987084,0.00999999999476131,0.700197568353775
1053,2026-05-21 15:40:49,77687.53000493757,0.00999999999476131,0.9964191971286489
1054,2026-05-21 15:40:54,77688.01000487932,0.010000000009313226,0.9973376124324383
1055,2026-05-21 15:40:59,77688.94064103843,0.00999999999476131,0.8726281866635218
1056,2026-05-21 15:41:04,77690.4901502977,0.00999999999476131,0.9647256546954857
1057,2026-05-21 15:41:09,77692.04000216712,0.010000000009313226,0.9993196445468598
1058,2026-05-21 15:41:14,77693.02364804188,0.00999999999476131,0.28698982622372804
1059,2026-05-21 15:41:19,77693.02354857886,0.00999999999476131,0.2975311607794584
1060,2026-05-21 15:41:24,77693.0229064093,0.00999999999476131,0.43860427330406043
1061,2026-05-21 15:41:29,77693.02280595113,0.00999999999476131,0.45774907338494525
1062,2026-05-21 15:41:34,77693.02281775248,0.00999999999476131,0.4417280540208717
1063,2026-05-21 15:41:39,77693.02177038128,0.00999999999476131,0.6436085233520759
1064,2026-05-21 15:41:44,77693.02084716766,0.00999999999476131,0.8262823262341815
1065,2026-05-21 15:41:49,77693.02013677728,0.00999999999476131,0.9673353822771467
1066,2026-05-21 15:41:54,77693.02093478614,0.00999999999476131,0.8091193893046227
1067,2026-05-21 15:41:59,77693.02101252347,0.00999999999476131,0.7934579681211867
1068,2026-05-21 15:42:04,77693.02020886344,0.00999999999476131,0.9534974068102795
1069,2026-05-21 15:42:09,77693.02022876499,0.00999999999476131,0.9494702661967772
1070,2026-05-21 15:42:14,77694.57044740151,0.00999999999476131,0.9073214510821402
1071,2026-05-21 15:42:19,77694.57014490588,0.00999999999476131,0.9672756426793887
1072,2026-05-21 15:42:24,77694.57133644208,0.00999999999476131,0.7317766410179254
1073,2026-05-21 15:42:29,77698.49048058373,0.00999999999476131,0.8997822312659803
1074,2026-05-21 15:42:34,77698.49013084901,0.00999999999476131,0.9294194448533413
1075,2026-05-21 15:42:39,77707.99000598093,0.00999999999476131,0.9948051948051949
1076,2026-05-21 15:42:44,77707.99043239586,0.00999999999476131,0.9097848986284307
1077,2026-05-21 15:42:49,77708.00671715573,0.00999999999476131,-0.34494360581317096
1078,2026-05-21 15:42:54,77708.00567535077,0.00999999999476131,-0.1371174559753803
1079,2026-05-21 15:42:59,77708.004346822,0.00999999999476131,0.15690237850787125
1080,2026-05-21 15:43:04,77708.00294715643,0.00999999999476131,0.4130441728804598
1081,2026-05-21 15:43:09,77708.00638031425,0.00999999999476131,-0.27081855709315455
1082,2026-05-21 15:43:14,77708.00451178306,0.00999999999476131,0.10139019405633469
1083,2026-05-21 15:43:19,77708.00669128359,0.00999999999476131,-0.3220709195348827
1084,2026-05-21 15:43:24,77708.00560827281,0.00999999999476131,-0.05924306364452257
1085,2026-05-21 15:43:29,77708.00492009074,0.00999999999476131,0.0655829047097726
1086,2026-05-21 15:43:34,77708.00463889254,0.00999999999476131,0.07784203701450734
1087,2026-05-21 15:43:39,77708.00542347679,0.00999999999476131,-0.07796493761946484
1088,2026-05-21 15:43:44,77708.00318245226,0.00999999999476131,0.365505043130405
1089,2026-05-21 15:43:49,77708.00265158474,0.00999999999476131,0.4708394131180119
1090,2026-05-21 15:43:54,77708.0033620419,0.00999999999476131,0.33007554324746236
1091,2026-05-21 15:43:59,77708.00550869982,0.00999999999476131,-0.09705645860595648
1092,2026-05-21 15:44:05,77708.00583591362,0.00999999999476131,-0.17185086002677918
1093,2026-05-21 15:44:09,77709.55487489098,0.00999999999476131,0.03688955782213514
1094,2026-05-21 15:44:14,77709.55450168105,0.00999999999476131,0.1103124376666002
1095,2026-05-21 15:44:19,77709.55433969187,0.00999999999476131,0.11380152732182162
1096,2026-05-21 15:44:25,77709.55465261631,0.00999999999476131,0.0529665804339791
1097,2026-05-21 15:44:29,77709.55469642833,0.00999999999476131,0.06263155838913938
1098,2026-05-21 15:44:34,77709.55456034392,0.00999999999476131,0.08944217723586277
1099,2026-05-21 15:44:39,77709.5512654665,0.00999999999476131,0.7430537673498033
1100,2026-05-21 15:44:44,77720.24131404799,0.00999999999476131,0.6729701085498797
1101,2026-05-21 15:44:49,77720.24127889289,0.00999999999476131,0.68040978399439
1102,2026-05-21 15:44:54,77720.24120358456,0.00999999999476131,0.7599385658782113
1103,2026-05-21 15:44:59,77720.2412924396,0.00999999999476131,0.7423243697028976
1104,2026-05-21 15:45:04,77724.15075820616,0.010000000009313226,0.7942535026829606
1105,2026-05-21 15:45:10,77725.70834017235,0.010000000009313226,-0.8083399254153011
1106,2026-05-21 15:45:14,77725.70304722586,0.010000000009313226,0.3878956714011028
1107,2026-05-21 15:45:19,77725.70825873448,0.010000000009313226,-0.6609044272966332
1108,2026-05-21 15:45:24,77725.71000914487,0.00999999999476131,0.9780556859208545
1109,2026-05-21 15:45:29,77725.71000389302,0.00999999999476131,0.973601903790583
1110,2026-05-21 15:45:35,77727.26000307097,0.010000000009313226,0.9979323903185042
1111,2026-05-21 15:45:39,77732.00000281834,0.00999999999476131,0.9940887702051817
1112,2026-05-21 15:45:44,77736.00000586103,0.00999999999476131,0.9980516284400934
1113,2026-05-21 15:45:49,77737.55001608201,0.00999999999476131,0.9940931202223767
1114,2026-05-21 15:45:55,77741.59423275448,0.010000000009313226,0.1211632588001852
1115,2026-05-21 15:45:59,77755.48061011736,0.010000000009313226,0.7928742827863654
1116,2026-05-21 15:46:05,77755.48724439814,0.010000000009313226,-0.47500440182574183
1117,2026-05-21 15:46:09,77750.68938114021,0.010000000009313226,-0.8812223635270392
1118,2026-05-21 15:46:14,77750.68996943091,0.010000000009313226,-0.993565072273733
1119,2026-05-21 15:46:20,77750.68928948081,0.010000000009313226,-0.8871577195342467
1120,2026-05-21 15:46:24,77741.59753481002,0.010000000009313226,-0.5009825993645718
1121,2026-05-21 15:46:29,77741.59703851146,0.010000000009313226,-0.41591263115718297
1122,2026-05-21 15:46:34,77741.59732231479,0.010000000009313226,-0.4716745762711864
1123,2026-05-21 15:46:40,77741.59519224544,0.010000000009313226,-0.04369941740681957
1124,2026-05-21 15:46:44,77741.59412294396,0.010000000009313226,0.1910059764208968
1125,2026-05-21 15:46:49,77741.59143573654,0.010000000009313226,0.0775894425510832
1126,2026-05-21 15:46:54,77741.59143062973,0.010000000009313226,0.7086311187046552
1127,2026-05-21 15:46:59,77742.18051683203,0.010000000009313226,0.8816986320878383
1128,2026-05-21 15:47:05,77742.18025572858,0.010000000009313226,0.9475926987539811
1129,2026-05-21 15:47:09,77742.18025948944,0.010000000009313226,0.899105124976665
1130,2026-05-21 15:47:14,77742.18040266648,0.010000000009313226,0.9278523607067809
1131,2026-05-21 15:47:19,77742.18030975963,0.010000000009313226,0.9351655954517653
1132,2026-05-21 15:47:25,77743.73007164584,0.010000000009313226,0.9828963294209466
1133,2026-05-21 15:47:29,77743.73014251032,0.010000000009313226,0.9702251073114774
1134,2026-05-21 15:47:34,77750.00000760818,0.00999999999476131,0.9879113412624075
1135,2026-05-21 15:47:39,77750.68002224049,0.010000000009313226,0.9954651015653495
1136,2026-05-21 15:47:45,77753.531063012,0.00999999999476131,0.7417675398272928
1137,2026-05-21 15:47:49,77753.5310962701,0.00999999999476131,0.7321556868584536
1138,2026-05-21 15:47:55,77753.53291374768,0.00999999999476131,0.3986315850705971
1139,2026-05-21 15:47:59,77753.53079809375,0.00999999999476131,0.839915437306476
1140,2026-05-21 15:48:05,77755.83000247787,0.00999999999476131,0.997737740352234
1141,2026-05-21 15:48:10,77756.00001118465,0.00999999999476131,0.9925416422644
1142,2026-05-21 15:48:15,77759.3008547954,0.00999999999476131,0.7976553898815435
1143,2026-05-21 15:48:19,77760.02083826231,0.00999999999476131,0.8821375158902265
1144,2026-05-21 15:48:24,77760.88016600341,0.00999999999476131,0.9576046480775067
1145,2026-05-21 15:48:30,77760.88007204764,0.00999999999476131,0.9813864767735291
1146,2026-05-21 15:48:34,77760.88070059466,0.00999999999476131,0.8574864844429322
1147,2026-05-21 15:48:39,77760.88005402125,0.00999999999476131,0.9846453265557301
